name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt,fold,p0,T
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,170,0.48216730479173925,,0.5882352941176471,58.768436431884766,0,40.0,10.0
BBC1_YEAST_Tsuboyama_2023_1TG0,2069,0.5891668355859585,0.8544066424927453,0.30434782608695654,97.31828308105469,1,40.0,10.0
BCHB_CHLTE_Tsuboyama_2023_2KRU,1572,0.6005188947841847,0.940635865459889,0.3291139240506329,92.06346130371094,3,40.0,10.0
BLAT_ECOLX_Deng_2012,4996,0.5422227838091758,0.8343469856866726,0.31,94.34461975097656,3,40.0,10.0
BLAT_ECOLX_Firnberg_2014,4783,0.7482123077429995,0.9301070444138847,0.4091858037578288,94.30803680419922,3,40.0,10.0
BLAT_ECOLX_Jacquier_2013,989,0.6965809629004522,0.930671075255572,0.2828282828282828,94.34461975097656,3,40.0,10.0
BLAT_ECOLX_Stiffler_2015,4996,0.7466950203986527,0.9770180395787139,0.336,94.34461975097656,2,40.0,5.0
BRCA1_HUMAN_Findlay_2018,1837,0.3914692073145697,0.9291974728417315,0.15217391304347827,39.25905227661133,3,40.0,10.0
BRCA2_HUMAN_Erwood_2022_HEK293T,265,-0.08340834934678033,0.9576043755384026,0.037037037037037035,38.99436950683594,0,40.0,10.0
C6KNH7_9INFA_Lee_2018,10754,0.2996190621694372,0.8774757307513292,0.16356877323420074,85.72306823730469,3,40.0,10.0
CALM1_HUMAN_Weile_2017,1813,0.20753799522434865,0.9524349879700996,0.0989010989010989,83.27376556396484,3,40.0,10.0
CAPSD_AAV2S_Sinai_2021,42328,0.5707387393310777,0.6853049885484918,0.23222300968580203,85.21765899658203,1,40.0,10.0
CAR11_HUMAN_Meitlis_2020_gof,2374,0.2657558047701431,0.7031121041180607,0.1092436974789916,70.4814682006836,4,40.0,10.0
CAR11_HUMAN_Meitlis_2020_lof,2395,0.3748642389569409,0.8912903348629182,0.10416666666666667,70.44123840332031,2,40.0,5.0
CAS9_STRP1_Spencer_2017_positive,8117,0.13407898980268332,0.8780003874813712,0.11330049261083744,87.79644775390625,4,40.0,10.0
CASP3_HUMAN_Roychowdhury_2020,1567,0.32725799427884616,0.9068266595873662,0.09554140127388536,88.63593292236328,4,40.0,10.0
CASP7_HUMAN_Roychowdhury_2020,1680,0.3658588289101373,0.7965927632616269,0.16666666666666666,83.18712615966797,4,40.0,10.0
CATR_CHLRE_Tsuboyama_2023_2AMI,1903,0.7362529263534253,0.916658598982561,0.2670157068062827,94.2004165649414,3,40.0,10.0
CBPA2_HUMAN_Tsuboyama_2023_1O6X,2068,0.8475000085379375,0.9528609493275579,0.3188405797101449,93.34833526611328,1,40.0,10.0
CBS_HUMAN_Sun_2020,7217,0.1619672705760017,0.837767086706903,0.1260387811634349,91.29949188232422,0,40.0,10.0
CBX4_HUMAN_Tsuboyama_2023_2K28,2282,0.6477492957454478,0.9193042029723718,0.4148471615720524,94.806396484375,2,40.0,5.0
CCDB_ECOLI_Adkar_2012,1176,0.6360216450691104,0.7222522759241201,0.2033898305084746,95.96742248535156,2,40.0,5.0
CCDB_ECOLI_Tripathi_2016,1663,0.5474565646651622,0.9946544551664599,0.1317365269461078,95.96742248535156,0,40.0,10.0
CCR5_HUMAN_Gill_2023,6137,0.2839816906467747,0.8950184983437185,0.1465798045602606,82.46289825439453,3,40.0,10.0
CD19_HUMAN_Klesmith_2019_FMC_singles,3761,0.23544403524233212,0.403103647199914,0.27055702917771884,61.50908279418945,0,40.0,10.0
CP2C9_HUMAN_Amorosi_2021_abundance,6370,0.5369503398846482,0.9646166729753681,0.21978021978021978,93.41902160644531,1,40.0,10.0
CP2C9_HUMAN_Amorosi_2021_activity,6142,0.5449569254987997,0.9445866482792405,0.22113821138211381,93.41902160644531,2,40.0,5.0
CSN4_MOUSE_Tsuboyama_2023_1UFM,3295,0.7011086534753893,0.942070403149342,0.42424242424242425,93.27791595458984,2,40.0,5.0
CUE1_YEAST_Tsuboyama_2023_2MYX,1580,0.5981193397045054,0.887016085194265,0.3291139240506329,97.00135040283203,3,40.0,10.0
D7PM05_CLYGR_Somermeyer_2022,24515,0.573361595205256,,0.2814029363784666,97.0943832397461,4,40.0,10.0
DLG4_HUMAN_Faure_2021,6976,0.6630248743246032,0.9703777860297161,0.3022922636103152,77.13037109375,2,40.0,5.0
DLG4_RAT_McLaughlin_2012,1576,0.5316615551127639,0.9808640592139718,0.13924050632911392,77.40716552734375,2,40.0,5.0
DN7A_SACS2_Tsuboyama_2023_1JIC,1008,0.6193658876514171,0.9465535677054974,0.33663366336633666,89.91655731201172,4,40.0,10.0
DNJA1_HUMAN_Tsuboyama_2023_2LO1,2264,0.8638457423081439,0.9380653327762818,0.42731277533039647,89.92707824707031,1,40.0,10.0
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,2915,0.44756113433333283,0.8739180938343202,0.3424657534246575,92.51258087158203,4,40.0,10.0
DYR_ECOLI_Nguyen_2023,2916,0.37396517453570066,0.9890533573333896,0.09246575342465753,96.318115234375,2,40.0,5.0
DYR_ECOLI_Thompson_2019,2363,0.4218335353056594,0.9382850203092455,0.16455696202531644,96.318115234375,1,40.0,10.0
ENVZ_ECOLI_Ghose_2023,1121,0.25172597869145863,0.9264492131382426,0.04424778761061947,92.43216705322266,1,40.0,10.0
ENV_HV1B9_DuenasDecamp_2016,375,0.4040579941285203,0.8100670829326653,0.3157894736842105,73.97183990478516,2,40.0,5.0
ENV_HV1BR_Haddox_2016,12863,0.2509614688784324,0.7562739877087976,0.13286713286713286,74.22402954101562,4,40.0,10.0
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.836329014590656,0.9510542267165465,0.336734693877551,97.2713623046875,3,40.0,10.0
ERBB2_HUMAN_Elazar_2016,326,0.5998256923275312,0.9240659185618455,0.24242424242424243,73.24974822998047,4,40.0,10.0
ESTA_BACSU_Nutschel_2020,2172,0.3786258265662483,0.45739478702557645,0.25229357798165136,91.70472717285156,4,40.0,10.0
F7YBW7_MESOW_Ding_2023,7922,0.710624738563922,0.9667652673013192,0.5031525851197982,93.63645935058594,1,40.0,10.0
F7YBW8_MESOW_Aakre_2015,9192,0.39383109168999547,0.9003661255532394,0.616304347826087,93.63645935058594,4,40.0,10.0
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5214263385552205,0.8138429377047275,0.25396825396825395,93.51472473144531,3,40.0,10.0
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5316848179962397,0.9121364228862401,0.11290322580645161,91.23188781738281,3,40.0,10.0
GAL4_YEAST_Kitzman_2015,1195,0.5213468259029586,0.5604265859029448,0.18333333333333332,66.09046173095703,2,40.0,5.0
GCN4_YEAST_Staller_2018,2638,0.2565961856458655,0.8913731757114769,0.24242424242424243,62.67597579956055,0,40.0,10.0
GDIA_HUMAN_Silverstein_2021,1154,0.3048774157731817,0.9550402125576667,0.13793103448275862,94.44818878173828,3,40.0,10.0
GFP_AEQVI_Sarkisyan_2016,51714,0.6919592800800817,0.9803051357087089,0.2561871616395978,96.86991119384766,3,40.0,10.0
GLPA_HUMAN_Elazar_2016,245,0.5434185509469682,0.8623114367994336,0.4,58.305274963378906,0,40.0,10.0
GRB2_HUMAN_Faure_2021,63366,0.6388369512919314,0.9690490817078358,0.33959286728735993,88.25515747070312,4,40.0,10.0
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.6952875859651384,0.9580105867344388,0.36538461538461536,86.32073211669922,1,40.0,10.0
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.33937288049120823,0.9009777309912702,0.41323792486583183,94.04110717773438,0,40.0,10.0
HEM3_HUMAN_Loggerenberg_2023,5689,0.2758959834598483,0.8785257879058557,0.11423550087873462,91.45033264160156,0,40.0,10.0
HIS7_YEAST_Pokusaeva_2019,496137,0.40305837396381494,0.9730190194491104,0.19633571169427985,95.25495910644531,4,40.0,10.0
HMDH_HUMAN_Jiang_2019,16853,0.1222213185217236,0.9226844514590262,0.0937129300118624,76.59834289550781,0,40.0,10.0
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.12098670596735024,0.9750080092068524,0.07079646017699115,84.9645004272461,0,40.0,10.0
HSP82_YEAST_Flynn_2019,13294,0.2015351668749311,0.9540913767105613,0.11729323308270677,84.9645004272461,4,40.0,10.0
HSP82_YEAST_Mishra_2016,4323,0.25916347836134807,0.9758089175819901,0.08775981524249422,84.9645004272461,4,40.0,10.0
HXK4_HUMAN_Gersing_2022_activity,8570,0.321212554461394,0.7131024748091291,0.15752625437572929,94.04448699951172,4,40.0,10.0
HXK4_HUMAN_Gersing_2023_abundance,8396,0.32515286926618997,0.9663261792727175,0.16428571428571428,94.04448699951172,3,40.0,10.0
I6TAH8_I68A0_Doud_2015,9462,0.2225033398392633,0.8336673780166305,0.15311510031678988,87.02687072753906,1,40.0,10.0
IF1_ECOLI_Kelsic_2016,1367,0.501902548511601,0.9846921778430128,0.1678832116788321,85.27263641357422,3,40.0,10.0
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.44809566002089457,0.9079154964460449,0.12030075187969924,94.51859283447266,2,40.0,5.0
ISDH_STAAW_Tsuboyama_2023_2LHR,1944,0.6975673102540759,0.9568918896448422,0.3641025641025641,91.35236358642578,0,40.0,10.0
KCNE1_HUMAN_Muhammad_2023_expression,2339,0.2358619863655514,0.8984039996119955,0.08974358974358974,68.3093032836914,1,40.0,10.0
KCNE1_HUMAN_Muhammad_2023_function,2315,0.3337217922678591,0.9300637984383561,0.17672413793103448,68.3093032836914,3,40.0,10.0
KCNH2_HUMAN_Kozek_2020,200,0.6587414685367136,,0.2,61.26321029663086,3,40.0,10.0
KCNJ2_MOUSE_Coyote-Maestas_2022_function,6963,0.128233157782533,0.8961082778676231,0.10616929698708752,80.52477264404297,1,40.0,10.0
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,6917,0.30593593697015947,0.8077681671293725,0.1430635838150289,80.4336929321289,2,40.0,5.0
KKA2_KLEPN_Melnikov_2014,4960,0.5249082688366581,0.8028275488336071,0.14717741935483872,94.40950775146484,0,40.0,10.0
LGK_LIPST_Klesmith_2015,7890,0.35614363896204876,0.9584857913440918,0.15082382762991128,97.27772521972656,1,40.0,10.0
LYAM1_HUMAN_Elazar_2016,359,0.5472289145845933,0.7837077087495715,0.3611111111111111,85.28120422363281,0,40.0,10.0
MAFG_MOUSE_Tsuboyama_2023_1K1V,1429,0.8325997387949391,0.954803523604018,0.3916083916083916,94.05194854736328,0,40.0,10.0
MBD11_ARATH_Tsuboyama_2023_6ACV,2116,0.7759502644480731,0.9300995411899374,0.28773584905660377,83.3412094116211,1,40.0,10.0
MET_HUMAN_Estevam_2023,5393,0.5037902444185145,0.9149131035322127,0.1574074074074074,90.19418334960938,1,40.0,10.0
MK01_HUMAN_Brenan_2016,6809,0.16486586823787194,0.7548887023625446,0.09544787077826726,90.79547119140625,4,40.0,10.0
MLAC_ECOLI_MacRae_2023,4007,0.23703029498395506,0.9666060831739406,0.1396508728179551,91.4463119506836,4,40.0,10.0
MSH2_HUMAN_Jia_2020,16749,0.2670022158837505,0.8560036610124102,0.12597014925373134,87.88512420654297,1,40.0,10.0
MTH3_HAEAE_RockahShmuel_2015,1777,0.3905613438170778,0.8941044603135431,0.2303370786516854,93.53160858154297,0,40.0,10.0
MTHR_HUMAN_Weile_2021,12464,0.250637102304258,0.9605965901867951,0.12670408981555734,87.88263702392578,0,40.0,10.0
MYO3_YEAST_Tsuboyama_2023_2BTT,3297,0.5024355401502417,0.8261819565907321,0.19393939393939394,96.45196533203125,0,40.0,10.0
NCAP_I34A1_Doud_2015,9462,0.25837763874291214,0.8106112055180551,0.16367476240760295,86.4947280883789,4,40.0,10.0
NKX31_HUMAN_Tsuboyama_2023_2L9R,2482,0.6738693774642271,0.9561896533295535,0.40963855421686746,92.04705047607422,0,40.0,10.0
NPC1_HUMAN_Erwood_2022_HEK293T,637,0.5089528930034554,0.9358082603007516,0.171875,86.25049591064453,2,40.0,5.0
NPC1_HUMAN_Erwood_2022_RPE1,63,0.84730222734255,0.982639009039928,0.42857142857142855,86.25049591064453,4,40.0,10.0
NRAM_I33A0_Jiang_2016,298,0.5902106517805379,0.9201347276293828,0.23333333333333334,92.3857421875,2,40.0,5.0
NUD15_HUMAN_Suiter_2020,2844,0.6165106059821072,0.9411834603245548,0.1824561403508772,95.50664520263672,2,40.0,5.0
NUSA_ECOLI_Tsuboyama_2023_1WCL,2028,0.7731392947133349,0.9192634961831946,0.2857142857142857,95.7746353149414,3,40.0,10.0
NUSG_MYCTU_Tsuboyama_2023_2MI6,1380,0.7043072335704588,0.9220092548842238,0.2971014492753623,91.931640625,3,40.0,10.0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,3197,0.8062641908569042,0.9376978844337279,0.4625,94.0158462524414,1,40.0,10.0
ODP2_GEOSE_Tsuboyama_2023_1W4G,1134,0.3613524990454976,0.9163409631799925,0.19298245614035087,90.46794891357422,0,40.0,10.0
OPSD_HUMAN_Wan_2019,165,0.5372959687975851,0.6795530259309207,0.29411764705882354,87.75,2,40.0,5.0
OTC_HUMAN_Lo_2023,1570,0.4601402773768294,0.8954163076566642,0.19745222929936307,91.49287414550781,2,40.0,5.0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,635,0.6447890475210746,0.9019672483983244,0.296875,91.68928527832031,4,40.0,10.0
OXDA_RHOTO_Vanella_2023_activity,6396,0.19863283550022434,0.9004850415247108,0.1453125,96.30146026611328,3,40.0,10.0
OXDA_RHOTO_Vanella_2023_expression,6769,0.3467991646046444,0.955343838666191,0.12703101920236337,96.30146026611328,4,40.0,10.0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,7467,0.43334960106845855,0.9340632655199929,0.12048192771084337,72.57445526123047,1,40.0,10.0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,7467,0.4228834932662642,0.7755964834001238,0.11914323962516733,72.60610961914062,1,40.0,10.0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,7467,0.42272674485157474,0.873996097390285,0.10977242302543508,72.60610961914062,0,40.0,10.0
P53_HUMAN_Kotler_2018,1048,0.676096797715543,0.898805307395838,0.24761904761904763,73.35628509521484,2,40.0,5.0
P84126_THETH_Chan_2017,1519,0.68168279103591,0.9580016549582356,0.4144736842105263,97.42200469970703,4,40.0,10.0
PABP_YEAST_Melamed_2013,37708,0.6793151237692504,0.9412511187391088,0.21134977459559798,81.49758911132812,4,40.0,10.0
PAI1_HUMAN_Huttinger_2021,5345,0.32825905313238385,0.8740536636185108,0.17383177570093458,88.6141586303711,1,40.0,10.0
PA_I34A1_Wu_2015,1820,0.23238185823387464,0.442192165722447,0.14835164835164835,92.30169677734375,0,40.0,10.0
PHOT_CHLRE_Chen_2023,167529,0.3882642705826912,0.9685873877101255,0.29123142123798723,94.02269744873047,0,40.0,10.0
PIN1_HUMAN_Tsuboyama_2023_1I6C,802,0.6949715341299337,0.9217223602213567,0.30864197530864196,87.37641906738281,3,40.0,10.0
PITX2_HUMAN_Tsuboyama_2023_2L7M,1824,0.6379317805292544,0.9409419379679093,0.3551912568306011,96.44596099853516,2,40.0,5.0
PKN1_HUMAN_Tsuboyama_2023_1URF,1301,0.541057954220038,0.948012497640796,0.19083969465648856,91.79802703857422,4,40.0,10.0
POLG_CXB3N_Mattenberger_2021,15711,0.08167657661233119,0.8154922106060771,0.089058524173028,73.65873718261719,3,40.0,10.0
POLG_DEN26_Suphatrakul_2023,16897,0.16426888636304546,0.7837150278359459,0.11893491124260355,94.45722198486328,1,40.0,10.0
POLG_HCVJF_Qi_2014,1630,0.33601071667664184,0.7606067334628488,0.2147239263803681,59.816864013671875,1,40.0,10.0
POLG_PESV_Tsuboyama_2023_2MXD,5130,0.7522269779729203,0.934644237247173,0.6179337231968811,92.0079116821289,2,40.0,5.0
PPARG_HUMAN_Majithia_2016,9576,0.2000121317299955,0.7875403965012392,0.09290187891440502,75.26326751708984,1,40.0,10.0
PPM1D_HUMAN_Miller_2022,7889,0.2481970319758846,0.9474918505607798,0.11026615969581749,66.33952331542969,1,40.0,10.0
PR40A_HUMAN_Tsuboyama_2023_1UZC,2033,0.8223220052420773,0.9420929987421884,0.30392156862745096,84.60904693603516,3,40.0,10.0
PRKN_HUMAN_Clausen_2023,8756,0.5082615719744047,0.957143686326172,0.17922374429223745,77.1861343383789,0,40.0,10.0
PSAE_SYNP2_Tsuboyama_2023_1PSE,1579,0.621063311622747,0.8651795204399174,0.15822784810126583,94.00294494628906,3,40.0,10.0
PTEN_HUMAN_Matreyek_2021,5083,0.4713087429812781,0.9534693278497441,0.17288801571709234,82.80970764160156,2,40.0,5.0
PTEN_HUMAN_Mighell_2018,7260,0.4202035940805534,0.9062787342773433,0.15426997245179064,82.80970764160156,2,40.0,5.0
Q2N0S5_9HIV1_Haddox_2018,12729,0.40785147701646757,0.8427778895422512,0.1476826394344069,74.36909484863281,1,40.0,10.0
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,3344,0.4449742313537746,0.8704088923897936,0.23582089552238805,86.9495620727539,2,40.0,5.0
Q53Z42_HUMAN_McShan_2019_expression,3344,0.48973639241514033,0.7654171399376419,0.3164179104477612,86.9495620727539,1,40.0,10.0
Q59976_STRSQ_Romero_2015,2999,0.383399224494182,0.9092210529600193,0.18333333333333332,93.28082275390625,0,40.0,10.0
Q6WV13_9MAXI_Somermeyer_2022,31401,0.4565834080005497,,0.14995224450811842,94.56251525878906,3,40.0,10.0
Q837P4_ENTFA_Meier_2023,697,0.5140250114399927,0.9062711063660028,0.17142857142857143,92.9349365234375,2,40.0,5.0
Q837P5_ENTFA_Meier_2023,747,0.5766698570169194,0.9097547389542732,0.16,93.32589721679688,3,40.0,10.0
Q8WTC7_9CNID_Somermeyer_2022,33510,0.3879171926926936,,0.17934944792599225,96.57878112792969,3,40.0,10.0
R1AB_SARS2_Flynn_2022,5725,0.3184228137027597,0.958609922165462,0.12390924956369982,96.46104431152344,1,40.0,10.0
RAD_ANTMA_Tsuboyama_2023_2CJJ,912,0.7081684423395712,0.9264346012681725,0.33695652173913043,96.37091827392578,0,40.0,10.0
RAF1_HUMAN_Zinkus-Boltz_2019,297,0.39002452780573876,0.9342902000983601,0.2,66.6265640258789,0,40.0,10.0
RASH_HUMAN_Bandaru_2017,3134,0.5675519898045167,0.9078609555487958,0.15286624203821655,90.69757843017578,2,40.0,5.0
RASK_HUMAN_Weng_2022_abundance,26012,0.4104031886444651,0.9551243904131843,0.20599538816295157,91.29084777832031,2,40.0,5.0
RASK_HUMAN_Weng_2022_binding-DARPin_K55,24873,0.7041623819724281,0.983503582011983,0.2877813504823151,91.29084777832031,0,40.0,10.0
RBP1_HUMAN_Tsuboyama_2023_2KWH,1332,0.6054168576968698,0.9137481398946509,0.291044776119403,90.16635131835938,3,40.0,10.0
RCD1_ARATH_Tsuboyama_2023_5OAO,1261,0.6265382451946081,0.93061167219686,0.28346456692913385,91.55631256103516,3,40.0,10.0
RCRO_LAMBD_Tsuboyama_2023_1ORC,2278,0.6600616044040318,0.9310887815283745,0.40789473684210525,96.88109588623047,1,40.0,10.0
RD23A_HUMAN_Tsuboyama_2023_1IFY,1019,0.6357554324077361,0.9354546820790286,0.3431372549019608,92.13726806640625,3,40.0,10.0
RDRP_I33A0_Li_2023,12003,0.16710930972214952,0.8864359843564392,0.11740216486261448,91.9081802368164,3,40.0,10.0
REV_HV1H2_Fernandes_2016,2147,0.4367742077646718,0.9423236853916189,0.11627906976744186,73.66948699951172,2,40.0,5.0
RFAH_ECOLI_Tsuboyama_2023_2LCL,1326,0.28270870687674593,0.8082242560485513,0.21052631578947367,94.97654724121094,0,40.0,10.0
RL20_AQUAE_Tsuboyama_2023_1GYZ,1461,0.7534257234197872,0.9704974720419248,0.20408163265306123,91.87373352050781,3,40.0,10.0
RL40A_YEAST_Mavor_2016,1253,0.6198566568659902,0.9687871518902276,0.23015873015873015,93.58695983886719,2,40.0,5.0
RL40A_YEAST_Roscoe_2013,1195,0.7024639085212099,0.9900322105213543,0.2916666666666667,93.58695983886719,1,40.0,10.0
RL40A_YEAST_Roscoe_2014,1380,0.6495534355161279,0.9852364614826167,0.16666666666666666,93.58695983886719,3,40.0,10.0
RNC_ECOLI_Weeks_2023,4277,0.3066442311763347,0.979477483980671,0.16121495327102803,94.75788116455078,1,40.0,10.0
RPC1_BP434_Tsuboyama_2023_1R69,1459,0.7221562677116068,0.9109249561950306,0.21232876712328766,97.82327270507812,0,40.0,10.0
RPC1_LAMBD_Li_2019_high-expression,351,0.5349569874569874,0.9050627214877862,0.1388888888888889,84.93202209472656,4,40.0,10.0
RPC1_LAMBD_Li_2019_low-expression,351,0.640992340992341,0.8869345484330474,0.25,84.93202209472656,0,40.0,10.0
RS15_GEOSE_Tsuboyama_2023_1A32,1195,0.5640252943254216,0.9495393201297115,0.25833333333333336,97.21444702148438,4,40.0,10.0
S22A1_HUMAN_Yee_2023_abundance,9803,0.46353497573088487,0.9121742788606544,0.19164118246687054,84.2315902709961,4,40.0,10.0
S22A1_HUMAN_Yee_2023_activity,10094,0.39190200926833646,0.9224829924281626,0.13564356435643565,84.20721435546875,1,40.0,10.0
SAV1_MOUSE_Tsuboyama_2023_2YSB,965,0.5821837827212668,0.8832187284971752,0.3711340206185567,85.69256591796875,0,40.0,10.0
SBI_STAAM_Tsuboyama_2023_2JVG,1025,0.6882400312901155,0.9372225249879004,0.34951456310679613,94.14786529541016,1,40.0,10.0
SC6A4_HUMAN_Young_2021,11576,0.31239486357641094,0.8799507759304351,0.09585492227979274,82.24647521972656,3,40.0,10.0
SCIN_STAAR_Tsuboyama_2023_2QFF,1212,0.5196934998246162,0.8859985333361735,0.3114754098360656,97.07656860351562,2,40.0,5.0
SCN5A_HUMAN_Glazer_2019,224,0.25511467343030503,,0.13043478260869565,69.37393951416016,0,40.0,10.0
SDA_BACSU_Tsuboyama_2023_1PV0,2770,0.5366544654362497,0.9176885312837392,0.48375451263537905,94.91272735595703,4,40.0,10.0
SERC_HUMAN_Xie_2023,1914,0.33150512641157526,0.9672844194588174,0.08854166666666667,97.85810852050781,0,40.0,10.0
SHOC2_HUMAN_Kwon_2022,10972,0.31678482732119834,0.9092847328677589,0.13570127504553733,88.02391052246094,1,40.0,10.0
SOX30_HUMAN_Tsuboyama_2023_7JJK,1010,0.6246783502346729,0.9246260454993012,0.21782178217821782,86.73104858398438,3,40.0,10.0
SPA_STAAU_Tsuboyama_2023_1LP1,2105,0.525328477500113,0.9047547031782559,0.33649289099526064,94.45036315917969,3,40.0,10.0
SPG1_STRSG_Olson_2014,536962,0.7759839677554174,0.9616867108791274,0.4334506583235562,66.10343933105469,2,40.0,5.0
SPG1_STRSG_Wu_2016,149360,0.2828200122009965,0.4978896288453027,0.38002142474558115,66.10343933105469,4,40.0,10.0
SPG2_STRSG_Tsuboyama_2023_5UBS,1451,0.757381976718722,0.8817530657428786,0.1917808219178082,94.88750457763672,2,40.0,5.0
SPIKE_SARS2_Starr_2020_binding,3802,0.5073075274402596,0.9631195090931929,0.1942257217847769,82.03885650634766,4,40.0,10.0
SPIKE_SARS2_Starr_2020_expression,3798,0.5245456068246709,0.9304540052071089,0.2236842105263158,82.03885650634766,0,40.0,10.0
SPTN1_CHICK_Tsuboyama_2023_1TUD,3201,0.5473248125878448,0.9025957239897432,0.4236760124610592,95.44417572021484,1,40.0,10.0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,707,0.559151673763704,0.8721965579225278,0.14084507042253522,91.72450256347656,4,40.0,10.0
SR43C_ARATH_Tsuboyama_2023_2N88,1583,0.7092883096941706,0.9259801577172105,0.31446540880503143,93.91854095458984,1,40.0,10.0
SRBS1_HUMAN_Tsuboyama_2023_2O2W,1556,0.6732780403726497,0.9143109515656501,0.17307692307692307,95.55416870117188,3,40.0,10.0
SRC_HUMAN_Ahler_2019,3372,0.5969436273692684,0.6928484771867058,0.17159763313609466,83.25090789794922,0,40.0,10.0
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,0.5174974385088998,0.7810838057862478,0.13186813186813187,83.21932983398438,4,40.0,10.0
SRC_HUMAN_Nguyen_2022,3366,0.5074398107923757,0.8631615885136139,0.142433234421365,83.21932983398438,2,40.0,5.0
SUMO1_HUMAN_Weile_2017,1700,0.5237617436179449,0.9360794868214406,0.19411764705882353,76.82415771484375,1,40.0,10.0
SYUA_HUMAN_Newberry_2020,2497,0.36808155821968197,0.9810764509504533,0.064,76.9334945678711,0,40.0,10.0
TADBP_HUMAN_Bolognesi_2019,1196,0.5082443798585616,0.9587738962083473,0.35,64.4343490600586,2,40.0,5.0
TAT_HV1BR_Fernandes_2016,1577,0.5267238105691375,0.9261767484027237,0.13924050632911392,75.85243225097656,4,40.0,10.0
TCRG1_MOUSE_Tsuboyama_2023_1E0L,1058,0.726750489962284,0.9306555042013887,0.1320754716981132,81.7918930053711,2,40.0,5.0
THO1_YEAST_Tsuboyama_2023_2WQG,1279,0.5964530234246239,0.9029383169054453,0.359375,84.43780517578125,2,40.0,5.0
TNKS2_HUMAN_Tsuboyama_2023_5JRT,1479,0.6531165461025176,0.9338289482872054,0.2635135135135135,96.7237319946289,3,40.0,10.0
